timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675687352953,5,HTTP Request Little 1KB,200,OK,Thread Group 1 1-2,,true,,1284,111,20,20,http://192.168.33.4/1,5,0,0
1675687352894,130,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-3,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,33,0,0
1675687353115,8,HTTP Request Little 2KB,200,OK,Thread Group 1 1-11,,true,,2308,122,20,20,http://192.168.33.4/cSE5YWFXH7Ev,8,0,0
1675687352851,328,HTTP Request Large 10MB,200,OK,Thread Group 1 1-4,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,9,0,0
1675687352624,565,HTTP Request Large 10MB,200,OK,Thread Group 1 1-10,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,8,0,0
1675687352716,619,HTTP Request Large 10MB,200,OK,Thread Group 1 1-18,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,5,0,0
1675687352782,573,HTTP Request Large 10MB,200,OK,Thread Group 1 1-17,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,12,0,0
1675687353425,14,HTTP Request Little 3KB,200,OK,Thread Group 1 1-10,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,14,0,0
1675687352209,1354,HTTP Request Large 20MB,200,OK,Thread Group 1 1-5,,true,,20971788,122,20,20,http://192.168.33.4/ADfEpzbbF17b,63,0,0
1675687352286,1281,HTTP Request Large 16MB,200,OK,Thread Group 1 1-9,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,6,0,0
1675687352956,616,HTTP Request Large 13MB,200,OK,Thread Group 1 1-7,,true,,13631755,122,20,20,http://192.168.33.4/TsVgQwj95YhF,4,0,0
1675687353340,248,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-1,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,7,0,0
1675687353572,19,HTTP Request Little 3KB,200,OK,Thread Group 1 1-15,,true,,2308,122,20,20,http://192.168.33.4/P60Yf4SiU0JI,19,0,0
1675687353497,168,HTTP Request Medium 2MB,200,OK,Thread Group 1 1-6,,true,,2097418,122,20,20,http://192.168.33.4/cHZtINOg4AW0,8,0,0
1675687353563,274,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-5,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,11,0,0
1675687353758,100,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-7,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,15,0,0
1675687353257,605,HTTP Request Large 10MB,200,OK,Thread Group 1 1-12,,true,,10486027,122,20,20,http://192.168.33.4/fBc2MX4TAHP1,5,0,0
1675687353916,5,HTTP Request Little 1KB,200,OK,Thread Group 1 1-11,,true,,1284,111,20,20,http://192.168.33.4/1,5,0,0
1675687353754,368,HTTP Request Medium 3MB,200,OK,Thread Group 1 1-2,,true,,3145994,122,20,20,http://192.168.33.4/p3wr15IiDlNB,33,0,0
1675687354057,74,HTTP Request Medium 1MB,200,OK,Thread Group 1 1-12,,true,,1048842,122,20,20,http://192.168.33.4/RiF2iE8dUBpB,11,0,0
1675687352966,1229,HTTP Request Large 16MB,200,OK,Thread Group 1 1-14,,true,,16777484,122,20,20,http://192.168.33.4/YjYws6KWlF1E,10,0,0
